TimeStamp,Aircon,B1,Computer,Dishwasher,Microwave,Oven,TV,TV2,TV3,Washing,HotPlates,Total
13/07/2013 19:30,1.072400003,0.070520833,0.001133333,0,0,0,0.0446,0.113133334,0,0,0,1.301787504
13/07/2013 20:00,1.039666666,0.070520833,0.001866667,0,0,0,0.044133333,0.104333333,0,0,0,1.260520832
13/07/2013 20:30,0.967868851,0.070520833,0.001545355,0,0,0,0.043374863,0.104093989,0.023442623,0,0,1.210846515
13/07/2013 21:00,0.957540983,0.070520833,0.00147541,0,0,0,0.043278688,0.104262295,0.02704918,0,0,1.20412739
13/07/2013 21:30,0.958756833,0.070520833,0.001079235,0,0,0,0.007213115,0.10737705,0.03034153,0,0,1.175288596
13/07/2013 22:00,0.996499999,0.070520833,0.001833333,0,0,0,0,0.103833333,0.031833333,0,0,1.204520832
13/07/2013 22:30,0.319833333,0.070520833,0.001166667,0,0,0,0,0.018833333,0.011166667,0,0,0.421520833
13/07/2013 23:00,0.057166667,0.070520833,0.001,0,0,0,0,0.002,0.001166667,0,0,0.131854167
13/07/2013 23:30,0.031139785,0.070520833,0.00177957,0,0,0,0,0.001946237,0,0,0,0.105386425
14/07/2013 0:00,0.030993548,0.070520833,0.001187097,0,0,0,0,0.001987097,0,0,0,0.104688575
14/07/2013 0:30,0.0318,0.155458333,0.0018,0,0,0,0,0.002,0,0,0,0.191058333
14/07/2013 1:00,0.0312,0.155458333,0.0012,0,0,0,0,0.002,0,0,0,0.189858333
14/07/2013 1:30,0.0318,0.155458333,0.0018,0,0,0,0,0.002,0,0,0,0.191058333
14/07/2013 2:00,0.0312,0.155458333,0.0012,0,0,0,0,0.002,0,0,0,0.189858333
14/07/2013 2:30,0.0302,0.155458333,0.001748387,0,0,0,0,0.002722581,0,0,0,0.190129301
14/07/2013 3:00,0.031533333,0.155458333,0.00121828,0,0,0,0,0.002210753,0,0,0,0.190420699
14/07/2013 3:30,0.031233333,0.155458333,0.001383333,0,0,0,0,0.002,0,0,0,0.190075
14/07/2013 4:00,0.031,0.155458333,0.0015,0,0,0,0,0.002,0,0,0,0.189958333
14/07/2013 4:30,0.031,0.155458333,0.001883333,0,0,0,0,0.002,0,0,0,0.190341667
14/07/2013 5:00,0.030610383,0.155458333,0.001597814,0,0,0,0,0.001974863,0,0,0,0.189641393
14/07/2013 5:30,0.030491803,0.155458333,0.00147541,0,0,0,0,0.001967213,0,0,0,0.18939276
14/07/2013 6:00,0.031597814,0.155458333,0.001126776,0,0,0,0,0.001991257,0,0,0,0.19017418
14/07/2013 6:30,0.032,0.155458333,0.001733333,0,0,0,0,0.002,0,0,0,0.191191667
14/07/2013 7:00,0.031266667,0.155458333,0.001266667,0,0,0,0,0.002,0,0,0,0.189991667
14/07/2013 7:30,0.031,0.155458333,0.001,0,0,0,0,0.002,0,0,0,0.189458333
14/07/2013 8:00,0.030266667,0.155458333,0.001686022,0,0,0,0,0.001952688,0,0,0,0.18936371
14/07/2013 8:30,0.0307,0.155458333,0.001280645,0,0,0,0,0.001980645,0.0056,0.0147,0,0.209719624
14/07/2013 9:00,0.0303,0.155458333,0.0013,0,0,0,0,0.0026,0.0244,0.208300001,0,0.422358334
14/07/2013 9:30,0.032,0.155458333,0.002,0,0.113,0,0.028,0.002,0.0015,0.055,0,0.388958333
14/07/2013 10:00,0.033,0.155458333,0.001,0,0,0,0.045,0.002,0.0015,0,0,0.237958334
14/07/2013 10:30,0.031935484,0.155458333,0.001935484,0,0,0,0.044516129,0.014516129,0,0.15483871,0,0.403200269
14/07/2013 11:00,0.031997849,0.155458333,0.001031183,0,0,0,0.006317204,0.002417204,0,0.093127957,0,0.290349731
14/07/2013 11:30,0.030066667,0.155458333,0.001904301,0,0,0,0.007650538,0.002873118,0,0.004904301,0,0.202857258
14/07/2013 12:00,0.031866667,0.155458333,0.001062366,0,0,0,0.000516129,0.002060215,0,0.001995699,0,0.192959409
14/07/2013 12:30,0.032933333,0.155458333,0.001933333,0,0,0,0,0.001066667,0,0.011333333,0,0.202725
14/07/2013 13:00,0.032066667,0.155458333,0.001066667,0,0,0,0,0.002866667,0,0.026933333,0,0.218391667
14/07/2013 13:30,0.032,0.155458333,0.001933333,0,0.0532,0,0.0196,0.002066667,0,0.001866667,0,0.266125
14/07/2013 14:00,0.032933333,0.155458333,0.001066667,0.009333333,0.0038,0,0.045266667,0.002,0,0,0,0.249858334
14/07/2013 14:30,0.031103226,0.155458333,0.001873118,0.034989247,0,0,0.04468172,0.001939785,0,0,0,0.27004543
14/07/2013 15:00,0.030996774,0.155458333,0.005593548,0.255677419,0,0,0.048551613,0.001993548,0,0,0,0.498271236
14/07/2013 15:30,0.0319,0.155458333,0.0105,0.295299999,0,0,0.0454,0.002,0,0,0,0.540558333
14/07/2013 16:00,0.0311,0.155458333,0.0164,0.126,0,0,0.0459,0.002,0,0,0,0.376858334
14/07/2013 16:30,1.286499998,0.155458333,0.0161,0.0116,0,0,0.046,0.002,0,0,0,1.517658331
14/07/2013 17:00,1.464699997,0.155458333,0.0025,1.00E-04,0,0,0.0469,0.002,0,0,0,1.671658331
14/07/2013 17:30,1.130600003,0.155458333,0.0019,0,0,0.526064516,0.0434,0.002,0,0,0.049645161,1.909068014
14/07/2013 18:00,1.03513871,0.155458333,0.001070968,0,0,0.077935484,0.046977419,0.001941935,0,0,0.029888172,1.348411022
14/07/2013 18:30,1.145094622,0.155458333,0.001862366,0,0,0,0.047922581,0.001991398,0,0,0.003466667,1.355795966
14/07/2013 19:00,0.839733332,0.155458333,0.001133333,0,0,0,0.0454,0.002,0,0,0,1.043724998
14/07/2013 19:30,1.15486667,0.155458333,0.001866667,0,0.052866667,0,0.044133333,0.0566,0,0,0,1.465791671
14/07/2013 20:00,1.322799998,0.155458333,0.001133333,0,0.008133333,0,0.048333333,0.095333333,0,0,0,1.631191665
14/07/2013 20:30,1.02660215,0.155458333,0.001810753,0,0,0,0.028339785,0.091333333,0.010064516,0,0,1.313608871
14/07/2013 21:00,1.007231181,0.155458333,0.001155914,0,0,0,0.004193548,0.089166667,0.02860215,0,0,1.285807794
14/07/2013 21:30,0.383833334,0.155458333,0.001833333,0,0,0,0,0.027333333,0.031166667,0,0,0.599625001
14/07/2013 22:00,0.068833333,0.155458333,0.001166667,0,0,0,0,0.003333333,0.031833333,0,0,0.260625
14/07/2013 22:30,0.031833333,0.155458333,0.001,0,0,0,0,0.001833333,0.028666667,0,0,0.218791667
14/07/2013 23:00,0.031166667,0.155458333,0.001833333,0,0,0,0,0.002833333,0.004666667,0,0,0.195958333
14/07/2013 23:30,0.030973118,0.155458333,0.002,0,0,0,0,0.002166667,0,0,0,0.190598118
15/07/2013 0:00,0.031793548,0.155458333,0.001139785,0,0,0,0,0.001946237,0,0,0,0.190337903
15/07/2013 0:30,0.032,0.017895833,0.001793548,0,0,0,0,0.001987097,0,0,0,0.053676478
15/07/2013 1:00,0.0312,0.017895833,0.0012,0,0,0,0,0.002,0,0,0,0.052295833
15/07/2013 1:30,0.0318,0.017895833,0.001,0,0,0,0,0.002,0,0,0,0.052695833
15/07/2013 2:00,0.0312,0.017895833,0.0018,0,0,0,0,0.002,0,0,0,0.052895833
15/07/2013 2:30,0.030974194,0.017895833,0.001174194,0,0,0,0,0.001948387,0,0,0,0.051992608
15/07/2013 3:00,0.030992473,0.017895833,0.00175914,0,0,0,0,0.001984946,0,0,0,0.052632393
15/07/2013 3:30,0.031766667,0.017895833,0.001233333,0,0,0,0,0.002,0,0,0,0.052895833
15/07/2013 4:00,0.032,0.017895833,0.001766667,0,0,0,0,0.002,0,0,0,0.0536625
15/07/2013 4:30,0.031233333,0.017895833,0.001233333,0,0,0,0,0.002,0,0,0,0.0523625
15/07/2013 5:00,0.031766667,0.017895833,0.001766667,0,0,0,0,0.002,0,0,0,0.053429167
15/07/2013 5:30,0.031233333,0.017895833,0.001233333,0,0,0,0.003833333,0.002,0,0,0,0.056195833
15/07/2013 6:00,1.658781721,0.017895833,0.001717204,0,0,0,0.001166667,0.002692473,0,0,0,1.682253898
15/07/2013 6:30,2.247918277,0.017895833,0.001249462,0,0,0,0,0.001507527,0,0,0,2.268571099
15/07/2013 7:00,1.792133337,0.017895833,0.001,0,0,0,0,0.001733333,0.007333333,0,0,1.820095837
15/07/2013 7:30,1.429933333,0.017895833,0.001733333,0,0,0,0.003666667,0.002733333,0.015866667,0,0,1.471829166
15/07/2013 8:00,1.310199998,0.017895833,0.002,0,0,0,0.0358,0.002266667,0.0048,0,0,1.372962497
15/07/2013 8:30,1.602666671,0.017895833,0.001266667,0,0.043266667,0,0.048466667,0.002,0,0,0,1.715562504
15/07/2013 9:00,0.860600001,0.017895833,0.001266667,0,0.015733333,0,0.049066667,0.001533333,0,0,0,0.946095835
15/07/2013 9:30,0.890999998,0.017895833,0.003,0,0,0,0.046,0.002,0,0,0,0.959895832
15/07/2013 10:00,0.231000001,0.017895833,0.015,0,0,0,0.004,0.002,0,0,0,0.269895834
15/07/2013 10:30,0.031935484,0.017895833,0.017419355,0,0,0,0,0.001935484,0,0,0,0.069186156
15/07/2013 11:00,0.031031183,0.017895833,0.017013978,0,0,0,0,0.001997849,0,0,0,0.067938844
15/07/2013 11:30,0.030033333,0.017895833,0.016469892,0,0,0,0,0.001937634,0,0,0,0.066336694
15/07/2013 12:00,0.030933333,0.017895833,0.012296774,0,0,0,0.018666667,0.001995699,0,0,0,0.081788306
15/07/2013 12:30,0.031933333,0.017895833,0.010133333,0,0,0,0.048,0.002,0,0,0,0.1099625
15/07/2013 13:00,0.030133333,0.017895833,0.0016,0,0.0168,0.262266666,0.051866667,0.002933333,0,0,0,0.383495833
15/07/2013 13:30,0.031866667,0.017895833,0.004733333,0,0.0012,0.162466666,0.048266667,0.002066667,0,0,0,0.268495833
15/07/2013 14:00,0.032,0.017895833,0.0162,0,0,0.010266667,0.048,0.001066667,0,0,0,0.125429167
15/07/2013 14:30,0.030133333,0.017895833,0.017391398,0,0,0,0.046554839,0.002776344,0,0,0,0.114751747
15/07/2013 15:00,0.0309,0.017895833,0.016141935,0,0,0,0.047845161,0.099290322,0,0,0,0.212073252
15/07/2013 15:30,0.0319,0.017895833,0.0178,0,0.0657,0,0.0462,0.0146,0,0,0,0.194095833
15/07/2013 16:00,0.0311,0.017895833,0.0108,0,0.0073,0,0.0451,0.0346,0,0,0,0.146795834
15/07/2013 16:30,0.762699999,0.017895833,0.0109,0,0,0.381599999,0.045,0.1208,0,0,0,1.338895831
15/07/2013 17:00,1.131999998,0.017895833,0.0092,0,0,0.375399999,0.045,0.1237,0,0,0,1.70319583
15/07/2013 17:30,0.979529032,0.017895833,0.00873871,0,0,0.084032258,0.044564516,0.123783871,0,0,0.757741936,2.016286156
15/07/2013 18:00,0.959004304,0.017895833,0.00896129,0,0,0.006967742,0.044068817,0.030382796,0,0,0.112258065,1.179538847
15/07/2013 18:30,0.582866666,0.017895833,0.009,0,0,0,0.048333333,0.003866667,0,0,0,0.6619625
15/07/2013 19:00,0.852599998,0.017895833,0.009866667,0.004333333,0,0,0.048133333,0.001133333,0,0,0,0.933962498
15/07/2013 19:30,0.98706667,0.017895833,0.003066667,0.013666667,0.055466667,0,0.0454,0.001866667,0,0,0,1.12442917
15/07/2013 20:00,0.917666666,0.017895833,0.001133333,0.255933333,0.008533333,0,0.046733333,0.002866667,0,0,0,1.250762499
15/07/2013 20:30,0.845311828,0.017895833,0.001810753,0.051647312,0,0,0.046524731,0.002077419,0,0,0,0.965267876
15/07/2013 21:00,0.276854838,0.017895833,0.001155914,0.334919354,0,0,0.010241935,0.001989247,0,0,0,0.643057123
15/07/2013 21:30,0.054166667,0.017895833,0.001,0.068166667,0,0,0.0005,0.002,0,0,0,0.143729167
15/07/2013 22:00,0.032,0.017895833,0.001833333,0.000333333,0,0,0,0.002,0,0,0,0.0540625
15/07/2013 22:30,0.031166667,0.017895833,0.001166667,0,0,0,0,0.002,0,0,0,0.052229167
15/07/2013 23:00,0.031,0.017895833,0.001833333,0,0,0,0,0.002,0,0,0,0.052729167
15/07/2013 23:30,0.03177957,0.017895833,0.001139785,0,0,0,0,0.001946237,0,0,0,0.052761425
16/07/2013 0:00,0.031187097,0.017895833,0.001793548,0,0,0,0,0.001987097,0,0,0,0.052863575
16/07/2013 0:30,0.0318,0.051479167,0.0012,0,0,0,0,0.002,0,0,0,0.086479167
16/07/2013 1:00,0.032,0.051479167,0.0018,0,0,0,0,0.002,0,0,0,0.087279167
16/07/2013 1:30,0.032,0.051479167,0.0012,0,0,0,0,0.002,0,0,0,0.086679167
16/07/2013 2:00,0.0304,0.051479167,0.000974194,0,0,0,0,0.001948387,0,0,0,0.084801747
16/07/2013 2:30,0.031533333,0.051479167,0.00175914,0,0,0,0,0.001984946,0,0,0,0.086756586
16/07/2013 3:00,0.031233333,0.051479167,0.002,0,0,0,0,0.002,0,0,0,0.0867125
16/07/2013 3:30,0.031,0.051479167,0.001233333,0,0,0,0,0.002,0,0,0,0.0857125
16/07/2013 4:00,0.031766667,0.051479167,0.001766667,0,0,0,0,0.002,0,0,0,0.0870125
16/07/2013 4:30,0.031233333,0.051479167,0.001233333,0,0,0,0,0.002,0,0,0,0.085945833
16/07/2013 5:00,0.030975269,0.051479167,0.001,0,0,0,0,0.002766667,0,0,0,0.086221102
16/07/2013 5:30,0.037591398,0.051479167,0.001717204,0,0,0,0,0.002183871,0,0,0,0.09297164
16/07/2013 6:00,1.81173333,0.051479167,0.001249462,0,0,0,0,0.001249462,0,0,0,1.865711421
16/07/2013 6:30,1.905999996,0.051479167,0.001733333,0,0,0,0,0.002466667,0,0,0,1.961679163
16/07/2013 7:00,1.718466671,0.051479167,0.001266667,0,0,0,0,0.002266667,0,0,0,1.773479171
16/07/2013 7:30,0.459466668,0.051479167,0.001733333,0,0,0,0,0.002,0,0,0,0.514679168
16/07/2013 8:00,0.921066665,0.051479167,0.001266667,0,0.0462,0,0.022,0.002,0,0,0,1.044012498
16/07/2013 8:30,1.270288172,0.051479167,0.001686022,0,0.0168,0,0.025032258,0.001952688,0,0.000709677,0,1.367947983
16/07/2013 9:00,1.321645165,0.051479167,0.001580645,0,0,0,0.037967742,0.001580645,0,0.284290324,0,1.698543688
16/07/2013 9:30,0.715999999,0.051479167,0.001,0,0,0,0.047,0.002,0,0.051,0,0.868479165
16/07/2013 10:00,0.032,0.051479167,0.002,0,0,0,0.045,0.002,0,0,0,0.132479167
16/07/2013 10:30,0.032903226,0.051479167,0.000967742,0,0,0,0.000967742,0.001935484,0,0,0,0.08825336
16/07/2013 11:00,0.030572184,0.051479167,0.001458488,0,0,0,0.018573242,0.001966155,0,0,0,0.104049235
16/07/2013 11:30,0.030491803,0.051479167,0.00147541,0,0,0,0.019180328,0.001967213,0,0,0,0.104593921
16/07/2013 12:00,0.03096612,0.051479167,0.001031694,0,0.062533333,0,0.045145355,0.001997814,0,0,0,0.193153483
16/07/2013 12:30,0.031,0.051479167,0.001466667,0,0.004466667,0,0.029733333,0.002466667,0,0,0,0.1206125
16/07/2013 13:00,0.031,0.051479167,0.0015,0,0,0,0.0285,0.0025,0,0,0,0.114979167
16/07/2013 13:30,0.030969892,0.051479167,0.001906452,0,0,0,0.0019,0.001973118,0,0,0,0.088228629
16/07/2013 14:00,0.031896774,0.051479167,0.001093548,0,0,0,0,0.001993548,0,0,0,0.086463038
16/07/2013 14:30,0.0329,0.051479167,0.0019,0,0,0,0,0.002,0,0,0,0.088279167
16/07/2013 15:00,0.0321,0.051479167,0.0011,0,0,0,0,0.002,0,0,0,0.086679167
16/07/2013 15:30,0.031085246,0.051479167,0.00452623,0,0,0,0.033639344,0.103331147,0,0,0,0.224061134
16/07/2013 16:00,0.030983607,0.051479167,0.004918033,0,0,0,0.037377049,0.114590164,0,0,0,0.239348019
16/07/2013 16:30,0.109431148,0.051479167,0.015822404,0,0,0,0.04571694,0.120145355,0,0,0,0.342595014
16/07/2013 17:00,0.1215,0.051479167,0.0175,0,0,0,0.047,0.121,0,0,0,0.358479167
16/07/2013 17:30,1.168866665,0.051479167,0.017066667,0,0,0,0.047,0.1236,0,0,0,1.408012498
16/07/2013 18:00,1.07086667,0.051479167,0.015266667,0,0,0.077133334,0.047866667,0.1058,0,0,0,1.368412504
16/07/2013 18:30,0.6722,0.051479167,0.010666667,0,0,0.410533333,0.049733333,0.015466667,0,0,0,1.210079165
16/07/2013 19:00,0.753234409,0.051479167,0.00888172,0,0,0.208946236,0.046924731,0.001944086,0,0,0,1.071410349
16/07/2013 19:30,0.73986559,0.051479167,0.008951613,0,0,0.028387097,0.045241935,0.001989247,0,0,0,0.875914649
16/07/2013 20:00,0.737166669,0.051479167,0.009833333,0,0,0,0.045,0.002,0,0,0,0.845479169
16/07/2013 20:30,0.887166666,0.051479167,0.009166667,0,0,0,0.025833333,0.002833333,0.001666667,0,0,0.978145832
16/07/2013 21:00,0.792833332,0.051479167,0.003166667,0,0.054166667,0,0.031166667,0.002166667,0.027,0,0,0.961979165
16/07/2013 21:30,0.785500002,0.051479167,0.001166667,0,0.010833333,0,0.041333333,0.002,0.032,0,0,0.924312502
16/07/2013 22:00,0.1565,0.051479167,0.000973118,0,0,0,0.007166667,0.001946237,0.015817204,0,0,0.233882393
16/07/2013 22:30,0.0308,0.051479167,0.001793548,0,0,0,0,0.001987097,0.002516129,0,0,0.088575941
16/07/2013 23:00,0.0318,0.051479167,0.0012,0,0,0,0,0.002,0,0,0,0.086479167
16/07/2013 23:30,0.0312,0.051479167,0.0018,0,0,0,0,0.002,0,0,0,0.086479167
17/07/2013 0:00,0.0318,0.051479167,0.0012,0,0,0,0,0.002,0,0,0,0.086479167
17/07/2013 0:30,0.032,0.1366875,0.0018,0,0,0,0,0.0028,0,0,0,0.1732875
17/07/2013 1:00,0.031174194,0.1366875,0.001174194,0,0,0,0,0.002148387,0,0,0,0.171184274
17/07/2013 1:30,0.03175914,0.1366875,0.00175914,0,0,0,0,0.001984946,0,0,0,0.172190726
17/07/2013 2:00,0.031233333,0.1366875,0.001233333,0,0,0,0,0.002,0,0,0,0.171154167
17/07/2013 2:30,0.031766667,0.1366875,0.001766667,0,0,0,0,0.002,0,0,0,0.172220833
17/07/2013 3:00,0.032,0.1366875,0.001233333,0,0,0,0,0.002,0,0,0,0.171920833
17/07/2013 3:30,0.031233333,0.1366875,0.001,0,0,0,0,0.002,0,0,0,0.170920833
17/07/2013 4:00,0.030975269,0.1366875,0.001717204,0,0,0,0,0.001950538,0,0,0,0.171330511
17/07/2013 4:30,0.031724731,0.1366875,0.001249462,0,0,0,0,0.001982796,0,0,0,0.171644489
17/07/2013 5:00,0.032,0.1366875,0.001733333,0,0,0,0,0.002,0,0,0,0.172420833
17/07/2013 5:30,0.0408,0.1366875,0.001266667,0,0,0,0,0.002,0,0,0,0.180754167
17/07/2013 6:00,1.87073333,0.1366875,0.001733333,0,0,0,0,0.002,0,0,0,2.011154163
17/07/2013 6:30,2.323799996,0.1366875,0.001266667,0,0,0,0,0.002,0,0,0,2.463754162
17/07/2013 7:00,1.729006451,0.1366875,0.001686022,0,0,0,0,0.001952688,0,0,0,1.86933266
17/07/2013 7:30,1.644493553,0.1366875,0.001280645,0,0.0266,0,0,0.001980645,0,0,0,1.811042343
17/07/2013 8:00,1.214400001,0.1366875,0.0017,0,0.0513,0,0.035,0.002,0,0,0,1.4410875
17/07/2013 8:30,0.863299998,0.1366875,0.0013,0,0.0171,0,0.0465,0.002,0,0.1568,0,1.223687498
17/07/2013 9:00,1.097000003,0.1366875,0.0013,0,0,0,0.0135,0.0026,0,0.0752,0,1.326287503
17/07/2013 9:30,0.096958333,0.1366875,0.0016,0,0,0,0.0328,0.025416667,0.002020833,0.007645833,0.0034375,0.306566667
17/07/2013 10:00,0.096958333,0.1366875,0.0016,0,0,0,0.036,0.025416667,0.002020833,0.007645833,0.0034375,0.309766667
17/07/2013 10:30,0.096958333,0.1366875,0.0038,0,0,0,0.0218,0.025416667,0.002020833,0.007645833,0.0034375,0.297766667
17/07/2013 11:00,0.096958333,0.1366875,0.0026,0,0,0,0.0044,0.025416667,0.002020833,0.007645833,0.0034375,0.279166667
17/07/2013 11:30,0.096958333,0.1366875,0.0016,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.273766667
17/07/2013 12:00,0.096958333,0.1366875,0.0014,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.273566667
17/07/2013 12:30,0.096958333,0.1366875,0.0082,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.280366667
17/07/2013 13:00,0.096958333,0.1366875,0.015070968,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.287237634
17/07/2013 13:30,0.096958333,0.1366875,0.016762366,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.288929032
17/07/2013 14:00,0.096958333,0.1366875,0.017,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.289166667
17/07/2013 14:30,0.096958333,0.1366875,0.015866667,0,0,0,0.007366667,0.025416667,0.002020833,0.007645833,0.0034375,0.2954
17/07/2013 15:00,0.096958333,0.1366875,0.0116,0,0,0,0.0334,0.025416667,0.002020833,0.007645833,0.0034375,0.317166667
17/07/2013 15:30,0.096958333,0.1366875,0.009566667,0,0,0,0.047866667,0.025416667,0.002020833,0.007645833,0.0034375,0.3296
17/07/2013 16:00,0.096958333,0.1366875,0.009433333,0,0.038533333,0,0.046433333,0.025416667,0.002020833,0.007645833,0.0034375,0.366566667
17/07/2013 16:30,0.096958333,0.1366875,0.009,0,0.029466667,0,0.046566667,0.025416667,0.002020833,0.007645833,0.0034375,0.3572
17/07/2013 17:00,0.096958333,0.1366875,0.009,0,0,0,0.046433333,0.025416667,0.002020833,0.007645833,0.0034375,0.3276
17/07/2013 17:30,0.096958333,0.1366875,0.009566667,0,0,0,0.046566667,0.025416667,0.002020833,0.007645833,0.0034375,0.3283
17/07/2013 18:00,0.096958333,0.1366875,0.009433333,0,0,0,0.048133333,0.025416667,0.002020833,0.007645833,0.0034375,0.329733333
17/07/2013 18:30,0.096958333,0.1366875,0.009,0,0,0,0.047866667,0.025416667,0.002020833,0.007645833,0.0034375,0.329033333
17/07/2013 19:00,0.096958333,0.1366875,0.009566667,0,0,0,0.044733333,0.025416667,0.002020833,0.007645833,0.0034375,0.326466667
17/07/2013 19:30,0.096958333,0.1366875,0.01,0,0,0,0.043566667,0.025416667,0.002020833,0.007645833,0.0034375,0.325733333
17/07/2013 20:00,0.096958333,0.1366875,0.010566667,0,0,0,0.044566667,0.025416667,0.002020833,0.007645833,0.0034375,0.3273
17/07/2013 20:30,0.096958333,0.1366875,0.007508602,0,0.034,0,0.043629032,0.025416667,0.002020833,0.007645833,0.0034375,0.357304301
17/07/2013 21:00,0.096958333,0.1366875,0.003058065,0,0.028,0,0.027870968,0.025416667,0.002020833,0.007645833,0.0034375,0.331095699
17/07/2013 21:30,0.096958333,0.1366875,0.0015,0,0,0,0.015,0.025416667,0.002020833,0.007645833,0.0034375,0.288666667
17/07/2013 22:00,0.096958333,0.1366875,0.001233333,0,0,0,0.007,0.025416667,0.002020833,0.007645833,0.0034375,0.2804
17/07/2013 22:30,0.096958333,0.1366875,0.001266667,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.273433333
17/07/2013 23:00,0.096958333,0.1366875,0.0015,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.273666667
17/07/2013 23:30,0.096958333,0.1366875,0.001766667,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.273933333
18/07/2013 0:00,0.096958333,0.1366875,0.001466667,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.273633333
18/07/2013 0:30,0.096958333,0.1186875,0.001533333,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.2557
18/07/2013 1:00,0.096958333,0.1186875,0.001449462,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255616129
18/07/2013 1:30,0.096958333,0.1186875,0.001483871,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255650538
18/07/2013 2:00,0.096958333,0.1186875,0.0015,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255666667
18/07/2013 2:30,0.096958333,0.1186875,0.001,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255166667
18/07/2013 3:00,0.096958333,0.1186875,0.0015,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255666667
18/07/2013 3:30,0.096958333,0.1186875,0.0015,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255666667
18/07/2013 4:00,0.096958333,0.1186875,0.0015,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255666667
18/07/2013 4:30,0.096958333,0.1186875,0.0015,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255666667
18/07/2013 5:00,0.096958333,0.1186875,0.0015,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255666667
18/07/2013 5:30,0.096958333,0.1186875,0.0015,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255666667
18/07/2013 6:00,0.096958333,0.1186875,0.0015,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255666667
18/07/2013 6:30,0.096958333,0.1186875,0.0015,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255666667
18/07/2013 7:00,0.096958333,0.1186875,0.0015,0,0,0,0,0.025416667,0.002020833,0.007645833,0.0034375,0.255666667
18/07/2013 7:30,0.096958333,0.1186875,0.0015,0,0.033,0,0.005,0.025416667,0.002020833,0.007645833,0.0034375,0.293666667
18/07/2013 8:00,0.096958333,0.1186875,0.0015,0,0.044,0,0.0295,0.025416667,0.002020833,0.007645833,0.0034375,0.329166667
18/07/2013 8:30,0.096958333,0.1186875,0.001483871,0,0.011,0,0.0395,0.025416667,0.002020833,0.007645833,0.0034375,0.306150538
18/07/2013 9:00,0.096958333,0.1186875,0.001516129,0,0,0,0.016,0.025416667,0.002020833,0.007645833,0.0034375,0.271682796
18/07/2013 9:30,0.032,0.1186875,0.001,0,0,0,0,0.002,0,0,0,0.1536875
18/07/2013 10:00,0.033,0.1186875,0.002,0,0,0,0.026,0.002,0,0,0,0.1816875
18/07/2013 10:30,0.031935484,0.1186875,0.000967742,0,0,0,0.044516129,0.001935484,0,0,0,0.198042339
18/07/2013 11:00,0.031997849,0.1186875,0.001965591,0,0,0,0.041117204,0.001997849,0,0,0,0.195765994
18/07/2013 11:30,0.031002151,0.1186875,0.001002151,0,0,0,0.045334409,0.001937634,0,0,0,0.197963844
18/07/2013 12:00,0.030997849,0.1186875,0.001931183,0,0,0,0.043165591,0.001995699,0,0,0,0.196777822
18/07/2013 12:30,0.031933333,0.1186875,0.001066667,0,0,0,0.044866667,0.002,0,0,0,0.198554167
18/07/2013 13:00,0.032,0.1186875,0.001,0,0,0,0.006733333,0.002,0,0,0,0.160420833
18/07/2013 13:30,0.032,0.1186875,0.001933333,0,0,0,0.000266667,0.002,0,0,0,0.1548875
18/07/2013 14:00,0.031969399,0.1186875,0.003805464,0,0,0,0,0.001969399,0,0,0,0.156431762
18/07/2013 14:30,0.031967213,0.1186875,0.003934426,0,0,0,0,0.001967213,0,0,0,0.156556353
18/07/2013 15:00,0.031996721,0.1186875,0.016593443,0,0,0,0.0387,0.001996721,0,0,0,0.207974385
18/07/2013 15:30,0.0329,0.1186875,0.018,0,0,0,0.0475,0.002,0,0,0,0.2190875
18/07/2013 16:00,0.0321,0.1186875,0.0171,0,0,0,0.0471,0.002,0,0,0,0.2169875
18/07/2013 16:30,0.0302,0.1186875,0.016506452,0,0,0,0.046506452,0.002812903,0,0,0,0.214713306
